rainfall_1h,rainfall_3h,rainfall_24h,humidity,temperature,wind_speed,month,is_rainy_season,elevation_m,distance_to_river_km,soil_type_encoded,rain_intensity,rain_persistence,saturation_index,drainage_score,heat_humidity,city_risk,label
54.488,82.77,209.668,48.37,11.13,28.38,12,0,0.778,0.05,3,54.488,27.5899,0.4837,0.35,5.386,0.9,awas
0.0,0.0,0.0,43.33,10.86,28.2,10,0,5.96,0.3849,3,0.0,0.0,0.4333,0.15,4.706,0.15,waspada
117.844,176.705,404.969,43.19,21.05,28.92,5,0,8.473,0.1022,3,117.844,58.9015,0.4319,0.15,9.089,0.4,awas
12.119,29.668,72.862,70.61,23.15,5.76,7,1,14.878,0.3928,2,12.119,9.8893,0.7061,0.55,16.343,0.2,siaga
0.0,0.0,0.0,59.16,8.46,4.78,6,1,0.0,0.0973,3,0.0,0.0,0.5916,0.55,5.006,0.8,waspada
135.457,171.021,283.713,62.65,10.16,14.0,1,0,3.689,0.05,2,135.457,57.0071,0.6265,0.75,6.366,0.2,siaga
0.0,0.0,0.0,31.32,26.1,33.94,2,0,6.418,0.1622,1,0.0,0.0,0.3132,0.75,8.173,0.4,waspada
5.516,16.061,54.916,31.86,13.59,23.51,5,0,30.343,0.1748,3,5.516,5.3536,0.3186,0.35,4.33,0.85,waspada
15.883,24.248,51.442,34.67,20.35,8.28,3,0,1.718,0.05,3,15.883,8.0827,0.3467,0.55,7.056,0.1,waspada
0.0,0.0,0.0,66.52,30.27,27.29,4,0,14.223,0.1503,2,0.0,0.0,0.6652,0.35,20.133,0.3,siaga
0.0,0.0,0.0,93.25,18.48,13.78,11,0,13.895,0.1641,3,0.0,0.0,0.9325,0.15,17.232,0.7,siaga
0.0,0.0,0.0,93.42,28.8,28.58,4,0,6.165,0.05,1,0.0,0.0,0.9342,0.35,26.904,0.4,siaga
0.0,0.0,0.0,82.63,27.62,11.88,10,0,0.0,0.05,1,0.0,0.0,0.8263,0.05,22.82,0.15,siaga
0.0,0.0,0.0,44.88,7.61,14.37,11,0,17.112,0.5811,3,0.0,0.0,0.4488,0.05,3.416,0.3,siaga
0.0,0.0,0.0,85.45,37.77,25.28,8,1,17.918,0.05,3,0.0,0.0,0.8545,0.15,32.274,0.35,siaga
14.838,33.922,106.952,74.35,30.92,33.0,3,0,11.239,0.05,3,14.838,11.3074,0.7435,0.75,22.994,0.35,siaga
16.768,26.151,94.061,72.44,35.44,5.83,1,0,2.277,0.3792,1,16.768,8.717,0.7244,0.15,25.672,0.35,siaga
17.486,36.313,137.047,60.63,10.3,32.62,9,1,19.224,0.3861,0,17.486,12.1044,0.6063,0.35,6.246,0.9,siaga
0.0,0.0,0.0,84.02,23.98,31.94,4,0,0.0,0.337,2,0.0,0.0,0.8402,0.75,20.15,0.7,waspada
76.489,133.109,448.165,51.61,29.24,18.8,2,0,2.914,0.4694,1,76.489,44.3696,0.5161,0.05,15.09,0.55,awas
0.0,0.0,0.0,50.32,32.28,29.86,11,0,0.875,0.2479,3,0.0,0.0,0.5032,0.15,16.245,0.3,siaga
0.0,0.0,0.0,38.6,23.07,24.65,2,0,6.802,0.05,1,0.0,0.0,0.386,0.15,8.906,0.85,waspada
0.0,0.0,0.0,91.64,24.04,0.97,12,0,6.543,0.0768,3,0.0,0.0,0.9164,0.35,22.033,0.65,siaga
28.073,50.049,134.162,79.82,22.42,6.57,12,0,0.0,0.2325,2,28.073,16.6832,0.7982,0.15,17.892,0.7,awas
0.0,0.0,0.0,91.57,2.02,21.76,1,0,1.598,0.2884,2,0.0,0.0,0.9157,1.0,1.845,0.35,waspada
0.727,1.94,5.215,84.1,6.37,14.44,7,1,18.944,0.1634,3,0.727,0.6466,0.841,0.55,5.36,0.6,waspada
0.0,0.0,0.0,46.61,15.9,12.06,10,0,9.826,0.1785,1,0.0,0.0,0.4661,0.15,7.414,0.15,waspada
14.85,35.031,113.371,31.62,27.81,32.35,3,0,2.602,0.05,2,14.85,11.6769,0.3162,0.35,8.791,0.9,siaga
0.0,0.0,0.0,71.91,18.03,5.44,2,0,4.451,0.2229,1,0.0,0.0,0.7191,0.15,12.961,0.4,siaga
19.172,45.327,147.222,87.15,22.72,23.11,9,1,7.684,0.0948,3,19.172,15.1089,0.8715,0.05,19.796,0.5,awas
12.392,24.778,69.593,75.14,29.92,31.62,10,0,11.312,0.5917,3,12.392,8.2593,0.7514,0.05,22.478,0.15,siaga
133.535,257.105,520.873,86.27,14.36,2.25,11,0,18.358,0.2621,2,133.535,85.7018,0.8627,0.55,12.386,0.2,awas
0.0,0.0,0.0,37.48,33.5,25.24,1,0,15.689,0.3848,2,0.0,0.0,0.3748,0.75,12.555,0.8,waspada
0.0,0.0,0.0,86.91,14.16,3.14,3,0,8.762,0.05,2,0.0,0.0,0.8691,0.05,12.302,0.1,siaga
6.413,14.078,37.787,76.37,25.47,32.68,12,0,4.662,0.097,1,6.413,4.6928,0.7637,0.05,19.45,0.15,siaga
140.646,267.302,582.814,34.92,29.65,21.87,4,0,15.276,0.1079,3,140.646,89.1006,0.3492,0.15,10.355,0.3,awas
0.0,0.0,0.0,53.99,16.83,11.56,7,1,13.801,0.05,3,0.0,0.0,0.5399,0.15,9.087,0.85,siaga
63.56,104.98,296.419,78.98,32.72,32.23,3,0,0.0,0.2673,1,63.56,34.9935,0.7898,0.15,25.838,0.8,awas
38.533,88.528,268.616,71.74,26.41,17.88,5,0,8.318,0.05,3,38.533,29.5092,0.7174,0.15,18.951,0.1,awas
0.0,0.0,0.0,62.27,6.75,9.84,2,0,14.56,0.3473,3,0.0,0.0,0.6227,0.05,4.204,0.6,siaga
27.319,55.508,163.967,62.05,11.22,25.22,5,0,12.549,0.0518,3,27.319,18.5026,0.6205,0.15,6.96,0.4,siaga
17.784,31.497,90.544,40.69,28.61,25.21,2,0,14.302,0.2598,2,17.784,10.499,0.4069,0.15,11.643,0.25,siaga
0.0,0.0,0.0,48.51,27.07,16.43,10,0,3.465,0.2218,3,0.0,0.0,0.4851,0.15,13.13,0.1,waspada
3.662,6.565,23.535,32.72,7.99,3.69,11,0,16.421,0.05,2,3.662,2.1884,0.3272,0.15,2.615,0.3,waspada
3.733,7.176,21.354,87.97,17.02,31.35,11,0,0.0,0.1951,2,3.733,2.3921,0.8797,0.15,14.971,0.65,siaga
0.0,0.0,0.0,60.22,32.37,7.84,8,1,0.0,0.3278,0,0.0,0.0,0.6022,0.05,19.495,0.7,siaga
0.0,0.0,0.0,38.73,19.25,30.09,1,0,0.0,0.05,2,0.0,0.0,0.3873,0.35,7.454,0.6,waspada
8.614,14.064,43.519,39.8,33.25,27.75,7,1,5.955,0.05,3,8.614,4.6881,0.398,0.15,13.235,0.35,siaga
7.246,15.174,59.586,62.25,25.03,14.44,6,1,4.195,0.2888,2,7.246,5.0581,0.6225,0.15,15.584,0.1,siaga
18.279,45.48,160.508,77.18,29.67,0.12,9,1,0.0,0.376,1,18.279,15.1601,0.7718,0.15,22.902,0.45,awas
16.302,37.654,131.005,79.85,5.16,13.44,3,0,14.48,0.05,3,16.302,12.5512,0.7985,0.15,4.122,0.25,siaga
0.0,0.0,0.0,72.77,10.46,16.42,6,1,11.211,0.4015,3,0.0,0.0,0.7277,0.15,7.614,0.35,siaga
0.0,0.0,0.0,79.13,23.67,20.46,10,0,11.146,0.05,3,0.0,0.0,0.7913,0.55,18.729,0.25,waspada
24.699,43.31,154.548,77.17,17.81,9.52,10,0,5.199,0.1934,2,24.699,14.4368,0.7717,0.85,13.743,0.75,siaga
4.373,11.611,24.343,70.05,33.46,26.55,1,0,4.2,0.1238,3,4.373,3.8704,0.7005,0.35,23.44,0.9,siaga
0.893,1.914,5.192,59.18,19.46,4.53,10,0,6.683,0.05,3,0.893,0.6378,0.5918,0.05,11.515,0.3,siaga
8.071,18.777,39.79,72.24,30.04,15.31,5,0,0.0,0.5902,3,8.071,6.259,0.7224,0.55,21.704,0.45,siaga
0.0,0.0,0.0,54.48,21.62,16.47,10,0,8.742,0.4448,0,0.0,0.0,0.5448,0.15,11.778,0.55,siaga
3.598,8.785,24.224,73.99,22.03,27.28,12,0,4.62,0.1662,2,3.598,2.9283,0.7399,0.85,16.299,0.8,waspada
19.958,39.33,113.812,59.51,5.25,30.31,8,1,15.856,0.1035,3,19.958,13.1101,0.5951,0.55,3.125,0.85,siaga
3.778,6.797,24.27,30.26,11.11,14.61,1,0,19.851,0.3693,0,3.778,2.2657,0.3026,0.55,3.363,0.25,waspada
14.849,28.923,113.197,56.27,18.29,28.64,5,0,4.332,0.2826,3,14.849,9.6409,0.5627,0.55,10.29,0.4,siaga
6.695,17.583,38.528,50.87,31.02,23.65,2,0,0.0,0.2251,2,6.695,5.8608,0.5087,0.55,15.779,0.1,waspada
6.563,13.704,51.606,33.78,17.66,30.47,10,0,5.354,0.43,3,6.563,4.5681,0.3378,0.15,5.966,0.55,siaga
5.568,11.89,40.969,59.38,14.75,20.17,4,0,12.028,0.1355,3,5.568,3.9633,0.5938,0.35,8.76,0.4,siaga
0.667,1.744,6.102,78.14,28.53,23.85,2,0,8.928,0.1956,3,0.667,0.5813,0.7814,0.05,22.293,0.7,siaga
55.913,99.282,209.131,72.99,8.81,25.92,5,0,6.068,0.3605,3,55.913,33.0939,0.7299,0.35,6.431,0.85,awas
0.0,0.0,0.0,74.32,22.68,16.21,9,1,24.025,0.116,1,0.0,0.0,0.7432,0.35,16.858,0.35,waspada
0.0,0.0,0.0,46.13,21.14,32.75,12,0,6.247,0.4191,2,0.0,0.0,0.4613,0.35,9.754,0.15,waspada
0.0,0.0,0.0,47.95,22.86,0.02,12,0,0.0,0.05,2,0.0,0.0,0.4795,0.35,10.961,0.5,waspada
19.569,35.726,103.341,55.31,22.38,7.38,6,1,4.098,0.2349,3,19.569,11.9088,0.5531,0.15,12.377,0.6,siaga
3.173,7.912,35.212,91.55,28.99,28.61,5,0,2.444,0.3299,2,3.173,2.6372,0.9155,0.15,26.536,0.35,siaga
5.115,8.96,36.033,64.64,2.52,13.06,4,0,16.594,0.05,2,5.115,2.9867,0.6464,0.75,1.63,0.1,waspada
4.388,12.415,28.857,55.92,15.33,25.3,8,1,7.493,0.05,0,4.388,4.1384,0.5592,0.35,8.575,0.3,siaga
0.0,0.0,0.0,45.37,16.49,23.97,3,0,14.441,0.1566,3,0.0,0.0,0.4537,0.15,7.48,0.9,siaga
5.454,15.716,55.816,90.09,19.39,23.47,4,0,19.502,0.05,3,5.454,5.2387,0.9009,0.05,17.469,0.8,siaga
17.436,27.507,80.857,95.47,18.21,12.32,8,1,0.0,0.3527,3,17.436,9.1689,0.9547,0.35,17.384,0.75,siaga
0.0,0.0,0.0,91.49,12.25,5.29,12,0,10.016,0.05,1,0.0,0.0,0.9149,0.35,11.205,0.5,siaga
17.488,32.365,94.949,80.8,26.44,23.45,9,1,0.0,0.1938,3,17.488,10.7883,0.808,0.15,21.367,0.9,awas
72.12,110.298,282.012,52.95,29.23,33.08,10,0,0.0,0.05,3,72.12,36.7659,0.5295,0.55,15.48,0.35,siaga
0.0,0.0,0.0,91.47,21.85,28.52,12,0,21.956,0.2249,3,0.0,0.0,0.9147,0.15,19.991,0.75,siaga
0.0,0.0,0.0,54.61,36.24,8.29,6,1,0.0,0.1508,3,0.0,0.0,0.5461,0.35,19.787,0.9,siaga
0.0,0.0,0.0,64.38,5.77,22.11,7,1,12.723,0.05,2,0.0,0.0,0.6438,0.35,3.713,0.55,waspada
0.0,0.0,0.0,41.21,10.04,28.09,2,0,16.346,0.05,1,0.0,0.0,0.4121,0.35,4.139,0.8,waspada
9.127,21.956,51.397,39.29,14.91,31.98,7,1,17.755,0.2945,2,9.127,7.3186,0.3929,0.35,5.858,0.85,siaga
14.711,29.937,62.974,54.86,20.66,3.25,8,1,8.95,0.2527,2,14.711,9.9791,0.5486,0.15,11.332,0.65,siaga
0.0,0.0,0.0,76.7,4.46,1.57,5,0,11.815,0.2531,3,0.0,0.0,0.767,0.35,3.424,0.25,siaga
22.0,51.572,193.892,70.58,22.76,29.57,5,0,13.01,0.1041,3,22.0,17.1906,0.7058,0.35,16.068,0.65,siaga
0.0,0.0,0.0,33.52,20.82,14.19,11,0,0.0,0.05,2,0.0,0.0,0.3352,0.35,6.979,0.6,waspada
0.0,0.0,0.0,57.53,3.04,22.64,6,1,1.93,0.194,3,0.0,0.0,0.5753,0.85,1.75,0.3,waspada
7.301,20.762,45.147,75.91,34.97,27.29,1,0,6.144,0.084,3,7.301,6.9208,0.7591,0.75,26.547,0.1,waspada
0.0,0.0,0.0,83.82,2.27,13.77,10,0,4.838,0.05,3,0.0,0.0,0.8382,0.35,1.903,0.5,siaga
14.2,31.06,119.237,36.66,6.28,33.1,4,0,0.0,0.6068,2,14.2,10.3534,0.3666,0.75,2.303,0.7,waspada
0.0,0.0,0.0,70.98,7.78,22.66,6,1,10.542,0.05,3,0.0,0.0,0.7098,0.55,5.519,0.1,waspada
0.0,0.0,0.0,80.72,9.35,22.47,4,0,18.258,0.385,3,0.0,0.0,0.8072,0.35,7.552,0.4,siaga
0.0,0.0,0.0,73.39,36.72,2.32,2,0,13.437,0.2032,2,0.0,0.0,0.7339,0.15,26.944,0.85,siaga
0.0,0.0,0.0,56.21,9.13,28.19,11,0,0.0,0.7098,2,0.0,0.0,0.5621,0.15,5.13,0.8,siaga
14.639,30.476,113.193,60.62,18.22,4.47,8,1,27.061,0.2146,2,14.639,10.1588,0.6062,0.35,11.045,0.7,siaga
0.0,0.0,0.0,54.14,35.9,13.97,10,0,0.0,0.1547,0,0.0,0.0,0.5414,0.15,19.437,0.1,siaga
0.0,0.0,0.0,53.65,15.4,2.88,7,1,0.0,0.2975,3,0.0,0.0,0.5365,0.55,8.26,0.2,waspada
0.0,0.0,0.0,34.04,16.63,13.82,9,1,4.4,0.4625,2,0.0,0.0,0.3404,0.55,5.66,0.45,waspada
0.0,0.0,0.0,81.69,25.38,27.12,2,0,16.632,0.2482,3,0.0,0.0,0.8169,0.35,20.731,0.1,siaga
0.0,0.0,0.0,77.46,14.88,11.55,5,0,5.636,0.05,1,0.0,0.0,0.7746,0.75,11.523,0.4,waspada
0.0,0.0,0.0,79.43,5.53,24.91,5,0,7.026,0.05,2,0.0,0.0,0.7943,0.05,4.394,0.75,siaga
0.0,0.0,0.0,76.7,26.93,18.27,10,0,10.623,0.2161,2,0.0,0.0,0.767,0.15,20.659,0.15,siaga
0.0,0.0,0.0,62.38,18.21,28.96,8,1,26.133,0.138,1,0.0,0.0,0.6238,0.15,11.357,0.4,siaga
8.288,16.388,41.279,89.69,16.69,27.22,12,0,6.176,0.1722,3,8.288,5.4627,0.8969,0.55,14.965,0.3,siaga
0.0,0.0,0.0,54.52,11.82,24.03,4,0,5.868,0.1433,3,0.0,0.0,0.5452,0.15,6.444,0.75,siaga
71.059,150.419,352.575,32.03,35.12,12.23,8,1,17.788,0.05,2,71.059,50.1396,0.3203,0.15,11.249,0.9,awas
0.0,0.0,0.0,95.51,22.74,14.23,10,0,0.0,0.0976,2,0.0,0.0,0.9551,0.55,21.724,0.35,siaga
1.619,3.719,16.891,46.02,31.35,16.06,3,0,28.533,0.4484,1,1.619,1.2397,0.4602,0.35,14.429,0.85,waspada
0.0,0.0,0.0,65.81,24.02,10.62,5,0,3.358,0.0706,3,0.0,0.0,0.6581,0.15,15.809,0.85,siaga
0.0,0.0,0.0,41.63,36.46,27.0,2,0,11.267,0.163,3,0.0,0.0,0.4163,0.35,15.178,0.4,waspada
8.528,19.819,68.311,94.76,26.9,13.62,3,0,7.597,0.3069,3,8.528,6.6062,0.9476,0.55,25.49,0.85,siaga
14.164,33.162,87.214,92.6,11.67,27.27,9,1,9.081,0.3466,3,14.164,11.0539,0.926,0.15,10.806,0.55,awas
19.579,37.721,101.336,89.34,33.34,12.88,5,0,9.416,0.05,1,19.579,12.5736,0.8934,0.15,29.79,0.75,awas
16.924,28.607,106.582,87.82,2.49,28.03,12,0,0.0,0.1432,3,16.924,9.5356,0.8782,0.35,2.189,0.45,siaga
0.0,0.0,0.0,41.81,29.09,6.09,8,1,0.0,0.5526,3,0.0,0.0,0.4181,0.35,12.165,0.45,waspada
0.0,0.0,0.0,35.7,14.45,26.58,10,0,0.0,0.05,3,0.0,0.0,0.357,0.15,5.158,0.1,waspada
4.864,14.358,50.46,40.69,5.8,27.08,4,0,18.161,0.05,3,4.864,4.7859,0.4069,0.05,2.36,0.75,siaga
0.0,0.0,0.0,69.14,13.31,4.44,6,1,15.386,0.05,3,0.0,0.0,0.6914,0.05,9.205,0.5,siaga
32.164,77.761,233.902,37.6,37.89,5.4,5,0,7.179,0.3244,3,32.164,25.9205,0.376,0.35,14.245,0.3,siaga
20.294,30.706,116.21,78.01,31.8,1.91,10,0,9.388,0.4489,2,20.294,10.2355,0.7801,0.75,24.807,0.5,siaga
0.0,0.0,0.0,30.76,8.66,28.93,2,0,0.0,0.2874,2,0.0,0.0,0.3076,0.15,2.663,0.65,waspada
24.391,47.651,181.732,92.75,30.27,25.69,12,0,0.0,0.2253,3,24.391,15.8838,0.9275,0.35,28.077,0.2,awas
0.0,0.0,0.0,89.2,21.38,12.11,7,1,18.905,0.4475,3,0.0,0.0,0.892,0.35,19.072,0.85,siaga
0.0,0.0,0.0,76.24,3.59,11.26,12,0,4.25,0.3429,3,0.0,0.0,0.7624,1.0,2.739,0.5,waspada
0.0,0.0,0.0,59.77,21.37,21.71,4,0,11.074,0.2328,2,0.0,0.0,0.5977,0.85,12.773,0.55,waspada
7.277,20.153,71.464,79.36,15.14,13.59,5,0,23.485,0.1232,0,7.277,6.7176,0.7936,0.05,12.012,0.3,siaga
0.0,0.0,0.0,79.55,9.75,3.55,7,1,7.652,0.1881,2,0.0,0.0,0.7955,0.75,7.758,0.1,waspada
0.0,0.0,0.0,36.86,17.99,27.15,1,0,6.891,0.05,2,0.0,0.0,0.3686,0.55,6.631,0.7,waspada
0.0,0.0,0.0,69.13,20.74,11.54,5,0,5.387,0.15,1,0.0,0.0,0.6913,0.75,14.335,0.7,waspada
0.0,0.0,0.0,71.01,24.45,24.44,6,1,2.528,0.2202,3,0.0,0.0,0.7101,0.35,17.366,0.15,waspada
99.979,178.015,334.075,91.36,7.89,11.25,9,1,11.601,0.05,3,99.979,59.3382,0.9136,0.35,7.208,0.1,awas
0.0,0.0,0.0,97.42,11.36,32.39,3,0,17.738,0.5228,2,0.0,0.0,0.9742,0.15,11.062,0.75,siaga
4.47,8.084,33.911,96.09,33.76,9.86,2,0,14.645,0.3942,2,4.47,2.6947,0.9609,0.15,32.437,0.8,siaga
0.0,0.0,0.0,34.06,5.7,8.31,12,0,0.0,0.1695,3,0.0,0.0,0.3406,0.55,1.943,0.5,waspada
0.0,0.0,0.0,82.69,36.02,25.93,5,0,0.0,0.3249,3,0.0,0.0,0.8269,1.0,29.784,0.25,waspada
0.0,0.0,0.0,30.02,6.3,12.57,1,0,12.921,0.1882,3,0.0,0.0,0.3002,0.35,1.89,0.45,waspada
0.0,0.0,0.0,60.23,37.27,30.61,7,1,24.423,0.5525,3,0.0,0.0,0.6023,0.55,22.452,0.75,waspada
0.0,0.0,0.0,83.69,33.77,0.86,10,0,0.0,0.2595,2,0.0,0.0,0.8369,0.35,28.263,0.75,siaga
5.034,10.07,26.442,77.06,32.86,4.84,10,0,0.0,0.6027,2,5.034,3.3566,0.7706,0.15,25.324,0.7,siaga
0.0,0.0,0.0,34.13,12.98,11.12,9,1,10.741,0.3482,3,0.0,0.0,0.3413,0.05,4.428,0.1,waspada
139.106,251.952,546.936,34.71,19.09,6.2,1,0,7.213,0.05,2,139.106,83.9841,0.3471,0.85,6.626,0.6,siaga
0.515,1.209,3.135,47.16,2.49,11.76,7,1,0.0,0.3581,1,0.515,0.403,0.4716,0.35,1.176,0.85,waspada
3.857,10.703,35.495,85.53,21.26,7.22,1,0,0.0,0.2997,3,3.857,3.5677,0.8553,0.15,18.186,0.65,siaga
23.787,40.963,154.41,49.34,16.98,23.46,2,0,9.976,0.3555,2,23.787,13.6544,0.4934,0.15,8.38,0.75,siaga
0.0,0.0,0.0,43.96,28.66,5.51,8,1,15.513,0.05,2,0.0,0.0,0.4396,0.05,12.599,0.15,waspada
94.145,133.006,301.757,57.66,8.04,25.12,4,0,11.939,0.133,0,94.145,44.3355,0.5766,0.75,4.635,0.25,siaga
0.0,0.0,0.0,31.52,36.71,17.48,12,0,13.174,0.3791,2,0.0,0.0,0.3152,0.75,11.573,0.6,waspada
0.0,0.0,0.0,72.29,32.99,22.81,7,1,19.468,0.05,2,0.0,0.0,0.7229,1.0,23.848,0.35,waspada
5.457,13.949,53.335,59.37,26.62,1.21,9,1,1.053,0.05,3,5.457,4.6495,0.5937,0.05,15.805,0.3,siaga
0.0,0.0,0.0,77.1,26.23,5.65,7,1,17.332,0.05,3,0.0,0.0,0.771,0.05,20.226,0.9,siaga
3.608,9.385,34.341,52.52,36.6,32.41,3,0,12.937,0.2054,3,3.608,3.1283,0.5252,0.15,19.224,0.3,siaga
2.749,4.62,20.09,51.66,15.18,8.78,8,1,5.544,0.5321,3,2.749,1.5401,0.5166,0.15,7.844,0.7,siaga
0.0,0.0,0.0,93.39,24.23,9.89,5,0,2.8,0.3306,3,0.0,0.0,0.9339,0.15,22.626,0.6,siaga
0.0,0.0,0.0,65.45,12.85,33.53,12,0,8.214,0.1432,3,0.0,0.0,0.6545,0.15,8.413,0.8,siaga
7.604,14.845,32.664,61.51,30.74,14.18,3,0,4.31,0.1717,1,7.604,4.9485,0.6151,0.35,18.91,0.7,siaga
0.0,0.0,0.0,52.59,26.06,2.89,7,1,17.863,0.5674,3,0.0,0.0,0.5259,0.55,13.707,0.8,waspada
0.0,0.0,0.0,67.91,33.09,2.15,8,1,1.1,0.05,3,0.0,0.0,0.6791,0.35,22.473,0.15,waspada
0.0,0.0,0.0,57.2,31.82,9.59,3,0,10.17,0.3279,3,0.0,0.0,0.572,0.35,18.204,0.25,waspada
0.0,0.0,0.0,39.94,2.4,22.41,1,0,0.0,0.05,3,0.0,0.0,0.3994,0.75,0.957,0.45,waspada
0.0,0.0,0.0,65.09,25.76,33.81,8,1,14.123,0.2613,2,0.0,0.0,0.6509,0.05,16.767,0.75,siaga
0.0,0.0,0.0,67.22,25.43,19.6,5,0,0.12,0.1817,3,0.0,0.0,0.6722,1.0,17.095,0.75,waspada
0.0,0.0,0.0,84.33,14.05,13.37,5,0,0.0,0.2545,3,0.0,0.0,0.8433,0.15,11.85,0.7,siaga
6.442,15.376,51.769,79.92,3.07,9.12,7,1,7.265,0.3426,0,6.442,5.1253,0.7992,0.35,2.455,0.6,siaga
0.0,0.0,0.0,33.17,15.42,5.91,6,1,6.031,0.0862,3,0.0,0.0,0.3317,0.15,5.114,0.75,siaga
4.376,12.403,28.871,30.1,23.58,26.67,10,0,12.251,0.3891,3,4.376,4.1345,0.301,0.35,7.098,0.7,waspada
0.0,0.0,0.0,59.52,13.2,0.41,6,1,10.007,0.3959,2,0.0,0.0,0.5952,1.0,7.857,0.25,waspada
20.312,32.014,81.651,72.55,32.84,34.43,5,0,21.739,0.05,3,20.312,10.6713,0.7255,0.85,23.826,0.45,siaga
7.949,16.191,38.03,86.99,33.21,28.6,6,1,4.388,0.2111,3,7.949,5.397,0.8699,0.55,28.887,0.4,siaga
0.0,0.0,0.0,40.41,27.73,18.2,5,0,2.432,0.4768,3,0.0,0.0,0.4041,0.15,11.208,0.1,waspada
0.0,0.0,0.0,38.24,12.59,2.27,11,0,10.563,0.4187,3,0.0,0.0,0.3824,0.05,4.813,0.65,waspada
131.933,197.548,341.166,89.27,15.59,34.6,11,0,7.979,0.0974,2,131.933,65.8493,0.8927,0.15,13.917,0.7,awas
0.0,0.0,0.0,64.35,31.13,14.68,2,0,9.052,0.05,2,0.0,0.0,0.6435,0.35,20.029,0.15,waspada
0.0,0.0,0.0,73.4,21.03,23.61,11,0,8.237,0.2335,2,0.0,0.0,0.734,0.35,15.435,0.65,siaga
1.296,2.343,9.952,31.58,32.15,8.41,8,1,0.0,0.1208,3,1.296,0.7811,0.3158,0.35,10.154,0.7,waspada
5.146,9.786,25.365,51.23,21.65,14.4,12,0,17.008,0.0956,1,5.146,3.2621,0.5123,0.35,11.092,0.8,waspada
43.994,92.593,263.096,73.21,22.4,8.27,6,1,4.097,0.462,3,43.994,30.8643,0.7321,0.15,16.401,0.55,awas
68.015,124.806,401.897,71.6,11.26,16.23,11,0,16.504,0.214,1,68.015,41.6021,0.716,0.55,8.059,0.6,awas
0.0,0.0,0.0,93.13,22.02,5.07,10,0,30.851,0.1971,3,0.0,0.0,0.9313,0.15,20.51,0.5,siaga
0.0,0.0,0.0,50.48,8.29,10.61,3,0,14.227,0.05,2,0.0,0.0,0.5048,0.15,4.187,0.15,siaga
11.905,20.921,52.822,74.03,8.88,34.69,12,0,4.939,0.1302,3,11.905,6.9736,0.7403,0.35,6.576,0.15,siaga
0.0,0.0,0.0,70.8,14.42,14.89,5,0,22.611,0.1699,3,0.0,0.0,0.708,0.35,10.21,0.15,waspada
0.0,0.0,0.0,85.03,3.11,29.94,3,0,12.87,0.1932,3,0.0,0.0,0.8503,0.15,2.645,0.6,siaga
0.0,0.0,0.0,34.68,37.06,11.11,1,0,15.421,0.1585,2,0.0,0.0,0.3468,0.05,12.85,0.1,waspada
25.933,57.705,137.952,31.64,4.61,16.21,3,0,0.0,0.3815,1,25.933,19.235,0.3164,0.05,1.459,0.7,siaga
0.0,0.0,0.0,70.77,28.54,14.79,1,0,0.0,0.05,3,0.0,0.0,0.7077,0.55,20.2,0.45,waspada
1.005,2.027,7.876,70.21,20.73,31.54,6,1,0.339,0.2179,3,1.005,0.6758,0.7021,0.55,14.552,0.2,waspada
73.883,140.333,439.113,65.36,26.51,10.51,11,0,8.485,0.05,1,73.883,46.7776,0.6536,0.55,17.33,0.7,awas
0.901,1.813,3.714,44.41,21.33,12.47,10,0,2.998,0.1204,3,0.901,0.6045,0.4441,0.35,9.472,0.75,waspada
0.0,0.0,0.0,85.88,15.68,6.4,9,1,20.905,0.3372,2,0.0,0.0,0.8588,0.75,13.461,0.1,waspada
0.0,0.0,0.0,43.94,9.96,31.09,2,0,5.507,0.5533,2,0.0,0.0,0.4394,0.55,4.378,0.85,waspada
138.231,192.524,367.57,89.71,11.23,26.33,10,0,1.197,0.05,3,138.231,64.1747,0.8971,0.75,10.076,0.75,awas
0.0,0.0,0.0,95.81,3.99,29.54,5,0,3.933,0.0878,2,0.0,0.0,0.9581,0.15,3.819,0.55,siaga
1.668,4.888,20.37,34.19,12.25,11.19,4,0,0.0,0.4392,3,1.668,1.6293,0.3419,0.15,4.187,0.2,waspada
7.971,19.742,97.805,40.18,9.75,6.09,2,0,9.575,0.2465,3,7.971,6.5807,0.4018,0.15,3.918,0.6,siaga
11.992,22.105,83.955,93.17,25.41,4.65,12,0,8.494,0.6219,1,11.992,7.3684,0.9317,0.75,23.671,0.9,siaga
0.0,0.0,0.0,68.24,35.07,16.81,2,0,9.729,0.2294,2,0.0,0.0,0.6824,1.0,23.934,0.3,waspada
0.0,0.0,0.0,89.57,22.17,10.1,3,0,17.819,0.4301,2,0.0,0.0,0.8957,0.55,19.857,0.3,waspada
19.448,40.093,104.847,78.96,3.83,28.06,8,1,9.749,0.1884,3,19.448,13.3642,0.7896,1.0,3.028,0.1,waspada
7.424,18.619,51.449,53.34,25.4,15.5,7,1,0.0,0.05,0,7.424,6.2062,0.5334,0.35,13.549,0.45,siaga
0.0,0.0,0.0,85.17,21.12,19.86,8,1,14.01,0.2202,1,0.0,0.0,0.8517,0.35,17.983,0.75,siaga
0.0,0.0,0.0,88.09,13.18,7.27,7,1,21.002,0.1919,3,0.0,0.0,0.8809,0.15,11.61,0.4,siaga
